"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2019-12-18","true","1154","B07YXDVT9W","1","This said that it had novamin when I ordered it, and it arrived as the regular kind without it. Now I have all of this toothpaste that doesn’t have the one thing I bought it for. Luckily I was on a vacation in Mexico and bought some home. Lame souvenir, but my teeth are happy!",,"One person found this helpful","Not the kind with novamin","https://www.amazon.com/gp/customer-reviews/R33JKDFF7Z0SGF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on December 18, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2017-07-22","true","1155","B07YXDVT9W","5","Magic",,"","Five Stars","https://www.amazon.com/gp/customer-reviews/R2KJ5RMN3OIVB7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 22, 2017","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2015-08-06","true","1156","B07YXDVT9W","5","Tastes Good.  Lessens my sensitivity to cold products like ice cream.",,"","I Get Good Exams From My Dentist.","https://www.amazon.com/gp/customer-reviews/R1Z8CSJR61SJUJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on August 6, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2016-05-18","true","1157","B07YXDVT9W","5","Arrived on time, tsa approved size for travel",,"","Tastes like toothpaste","https://www.amazon.com/gp/customer-reviews/RHTY00COT9OZ3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on May 18, 2016","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2015-06-17","true","1158","B07YXDVT9W","4","helps",,"","Four Stars","https://www.amazon.com/gp/customer-reviews/R3H7Z3QXEHFF73/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on June 17, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2016-07-19","true","1159","B07YXDVT9W","5","Pleasant to use, good for sensitive mouth.",,"","good for sensitive mouth","https://www.amazon.com/gp/customer-reviews/R11YDYQ5UFMFDA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 19, 2016","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2022-06-02","true","1160","B07YXDVT9W","1","Do Not Buy. Do Not Buy",,"3 people found this helpful","Warning…This product is FAKE FAKE FAKE","https://www.amazon.com/gp/customer-reviews/R35DP4LZG3RUC4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on June 2, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2020-01-24","true","921","B07YXDVT9W","5","Good",,"","Good","https://www.amazon.com/gp/customer-reviews/R25O71HTPW8D8H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 24, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-01-28","true","922","B07YXDVT9W","5","Good",,"","Would buy again","https://www.amazon.com/gp/customer-reviews/RZW5WYW6IPBVG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 28, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2017-10-29","true","923","B07YXDVT9W","4","Teeth never felt so clean.",,"","Four Stars","https://www.amazon.com/gp/customer-reviews/R1BPH6LS6C7B5L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on October 29, 2017","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2015-02-26","true","924","B07YXDVT9W","4","Recommended by my Dentist...  I had a sensitivity in my tooth since I am using Sensodyne it really helps and 80-85% sensitivity is gone. Very nice product ...",,"","IF YOU LOVE YOUR TEETH>>> USE THIS PRODUCT","https://www.amazon.com/gp/customer-reviews/R17M7OAPLN7VKN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 26, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2022-11-03","true","925","B07YXDVT9W","1","This product was expired. It was discolored. It must have sitting around some warehouse for way too long. Beware.",,"","Expired product","https://www.amazon.com/gp/customer-reviews/R3DVEIA7NA4OYR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on November 3, 2022","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2019-01-11","true","926","B07YXDVT9W","5","Always love this product, doesn’t burn my gums",,"","Clean and mild","https://www.amazon.com/gp/customer-reviews/RN0ZSM4XN5AQ9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 11, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2019-04-12","true","927","B07YXDVT9W","5","Worked quickly on my sensitive tooth!",,"One person found this helpful","Worked quickly","https://www.amazon.com/gp/customer-reviews/R33RFP1FMJZZ8F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on April 12, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2016-09-12","true","928","B07YXDVT9W","2","I have one tooth that is very sensitive to the toothbrush. It used to be that I could use my ""Original formula"" Sensodyne-SC on that tooth, and in a couple days the pain would be gone.For some reason that formula is no longer available in the USA and I tried the NEW formula. It don't work.The old formula had Strontium Chloride Hexahydrate 10% and the new formula has Stannous flouride 0.454 %",,"4 people found this helpful","I have one tooth that is very sensitive to the ...","https://www.amazon.com/gp/customer-reviews/R36I3SFNV9XCXV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on September 12, 2016","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2020-02-02","true","929","B07YXDVT9W","5","Super",,"","Ok","https://www.amazon.com/gp/customer-reviews/R3R7Q9Z3SDSKB2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 2, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2019-08-02","true","930","B07YXDVT9W","5","good product, smells good.",,"","good product, smells good","https://www.amazon.com/gp/customer-reviews/R6XMIF8E5RJRM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on August 2, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-08-29","true","851","B07YXDVT9W","5","2 clean dental appointments, says it all.",,"","It works","https://www.amazon.com/gp/customer-reviews/RLKYFYQ9AGCPV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 29, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2023-02-03","true","852","B07YXDVT9W","1","It does not reduce tooth/gum sensitivity, PERIOD!!!",,"One person found this helpful","It doesn't Work!!!","https://www.amazon.com/gp/customer-reviews/RA5UTDNRZU1W2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 3, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-02-01","true","853","B07YXDVT9W","2","I had been using Sensodyne Pronamel.  It’s expensive and not available on Subscribe & Save, so I went with Sensodyne’s Repair and Protect as I thought that it would continue to help with sensitivity as well as maybe remineral.  My sensitivity is worse.  So I am going back to Pronamel again.",,"One person found this helpful","Made my sensitive teeth worse","https://www.amazon.com/gp/customer-reviews/R2OH7WDR7MOI9S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 1, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2016-03-24","true","854","B07YXDVT9W","5","I bought Sensodyne because my teeth can be very sensitive; it was recommended by my long-time dentist.  This product doesn't make my sensitive teeth uncomfortable and does an excellent job of cleaning.",,"","Cleans Well and Easy on my Sensitive Teeth","https://www.amazon.com/gp/customer-reviews/R2DU83U5WBBHIY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 24, 2016","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-04-08","true","855","B07YXDVT9W","5","Works great",,"","Tooth paste","https://www.amazon.com/gp/customer-reviews/R3JNCP7CGZXPW2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 8, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-02-15","true","856","B07YXDVT9W","5","Worked for sensitive teeth",,"","Worked","https://www.amazon.com/gp/customer-reviews/R2JJPMC2AWGQMZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 15, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2015-11-22","true","857","B07YXDVT9W","4","Like the idea of repairing the enamel on my teeth.  It eliminates tooth sensitivity, but it makes me extremely thirsty, even after rinsing several times.",,"One person found this helpful","No more sensitive teeth!","https://www.amazon.com/gp/customer-reviews/R2TUZ9U8QFFCL3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on November 22, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-04-09","true","858","B07YXDVT9W","5","Good taste",,"","Good taste","https://www.amazon.com/gp/customer-reviews/REYJBXLFHVWWJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 9, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2015-06-12","true","859","B07YXDVT9W","5","If having sensitivity issues, this toothpaste will help. I started to have issues after eating or drinking cold items and my gums/teeth would hurt. After a few days the trouble went away and I continue to use and no repeat sensitivity.",,"","If having sensitivity issues, this toothpaste will help. ...","https://www.amazon.com/gp/customer-reviews/RXA2DZV09YOQ3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 12, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2019-11-21","true","860","B07YXDVT9W","5","Name brand, good product history.",,"","Dentist Recommended.","https://www.amazon.com/gp/customer-reviews/R1A81KHRUKF54N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on November 21, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-07-12","true","561","B07YXDVT9W","1","I have purchased this product from Amazon several times and the product was good. Color of paste was white. But this order the paste is a beige color. As if it is very old inventory.  Not what anyone wants to see in their toothpaste.  It is not eligible for replacement or return. So buyer beware. Buying from brick and morter store would be a safer choice for buying this product.",,"4 people found this helpful","Discolored tooth paste.","https://www.amazon.com/gp/customer-reviews/RGPFRVC20AOCD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 12, 2022","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-06-24","true","562","B07YXDVT9W","5","I have repurposed this toothpaste many times. It is effective to prevent bleeding gums.will continue to repurchase.",,"","Good to used","https://www.amazon.com/gp/customer-reviews/R37FSYYLBJ0B5W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 24, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-02-22","true","563","B07YXDVT9W","4","Tooth paste is good so far but the tubing it comes in is very thin and flimsy. Hard to handle",,"","Poor packaging","https://www.amazon.com/gp/customer-reviews/R19BGIPQ8JBCVO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 22, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-04-10","true","564","B07YXDVT9W","5","Great product and helped my husband be able to eat without all the tooth pain. He would not use anything else",,"","Really and excellent product for sensitive teeth.","https://www.amazon.com/gp/customer-reviews/R1D1X29XIF07EQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 10, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-12-26","true","565","B07YXDVT9W","5","Freshness the way my mouth felt.",,"","Freshness","https://www.amazon.com/gp/customer-reviews/R2F2KATVZN0UVP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on December 26, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-12-13","true","566","B07YXDVT9W","5","I like it according to the price",,"","I have been using this for years!","https://www.amazon.com/gp/customer-reviews/R3R60RYGOZI65Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on December 13, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-09-22","true","567","B07YXDVT9W","3","I like other sensodyne products, this is my least favorite. My biggest complaint is for such an expensive toothpaste-give me a flip top! They’re screw tops which are the worst!",,"","Screw tops","https://www.amazon.com/gp/customer-reviews/R1B6DMJTCIKRX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on September 22, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-07-20","true","568","B07YXDVT9W","5","Just like I buy in the stores will order again during this time of Covid",,"One person found this helpful","Just like I buy in the stores will order again during this time of Covid","https://www.amazon.com/gp/customer-reviews/R37H2KEFC7YRC2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 20, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-06-10","true","569","B07YXDVT9W","2","Did not find this much different from anything else I've used. I keep forgetting regardless fluoride toothpaste can wear down your enamel and this toothpaste has fluoride. I was hoping this at least would help with some roughness I was having for a partially chipped tooth and it didn't. I've been using it for months and almost done with one tube, nothing has changed.",,"One person found this helpful","Not very repairing for me...","https://www.amazon.com/gp/customer-reviews/R3MS3JH0C6F4P5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 10, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-08-16","true","570","B07YXDVT9W","5","bought it for me and my parents with sensitive tooth, worked as advertised",,"","good for sensitive tooth","https://www.amazon.com/gp/customer-reviews/R3FYE44TO0I2RW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 16, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-07-21","true","1531","B07YXDVT9W","5","My dentist suggested this toothpaste to me and I love it.",,"","Great Toothpaste","https://www.amazon.com/gp/customer-reviews/R25SCJCO14KW7X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 21, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2021-08-11","true","1532","B07YXDVT9W","5","Great value. Perfect toothpaste for my dental needs.",,"","Great product. Great Value","https://www.amazon.com/gp/customer-reviews/R3QX9396UMARU3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 11, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-11-10","true","1533","B07YXDVT9W","5","Great product",,"","Great product","https://www.amazon.com/gp/customer-reviews/R1HNC9PNFHA38G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on November 10, 2021","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States","🇺🇸","2021-11-06","true","1534","B07YXDVT9W","5","Good",,"","Good","https://www.amazon.com/gp/customer-reviews/R1K50Y4CS3SIF6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on November 6, 2021","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2021-09-10","true","1535","B07YXDVT9W","5","Great",,"","Great","https://www.amazon.com/gp/customer-reviews/R2Z10Q4N05XN7H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on September 10, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-05-16","true","1536","B07YXDVT9W","5","Great value for the price.",,"One person found this helpful","Good","https://www.amazon.com/gp/customer-reviews/R37Z4XSQ6YLH4N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on May 16, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2021-07-06","true","1537","B07YXDVT9W","5","Excelente",,"","Excelente","https://www.amazon.com/gp/customer-reviews/R22NW9EDQ8376S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 6, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2022-03-15","true","1538","B07YXDVT9W","5","Helps repair enamel",,"","Great toothpaste","https://www.amazon.com/gp/customer-reviews/R3JPMIITQK2LYG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 15, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-05-28","true","1539","B07YXDVT9W","5","okay.",,"","okay i guess. not bad","https://www.amazon.com/gp/customer-reviews/R142B7GXQEYRSV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on May 28, 2021","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States","🇺🇸","2022-05-02","true","1540","B07YXDVT9W","5","Good",,"","Very good","https://www.amazon.com/gp/customer-reviews/R29Z40GZN5W4G1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on May 2, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2020-10-25","true","1301","B07YXDVT9W","1","Toothpaste was a yellowish color and somewhat runny. I will be buying from the store from now on","https://images-na.ssl-images-amazon.com/images/I/61MYJwatyVL._SY88.jpg","2 people found this helpful","Runny and yellow","https://www.amazon.com/gp/customer-reviews/R287A2PS65UAEG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on October 25, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2022-07-05","false","1302","B07YXDVT9W","5","Love it works very well",,"","Bright white teeth results use twice a day","https://www.amazon.com/gp/customer-reviews/R3QGXRBOY9801V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 5, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-08-30","true","1303","B07YXDVT9W","1","Waiting for results just used only 1 Day!",,"","Waiting for results 🙏🏿","https://www.amazon.com/gp/customer-reviews/R19LC1XYBDNAZP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on August 30, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2021-05-29","true","1304","B07YXDVT9W","1","This is very very bad my problems is wrong now",,"2 people found this helpful","False","https://www.amazon.com/gp/customer-reviews/R2SE1SQCEHNNYR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on May 29, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2022-07-01","false","1305","B07YXDVT9W","5","These are really helpful in relieving the sensitivity of my teeth!",,"","Really works for my teeth!","https://www.amazon.com/gp/customer-reviews/RUJ04Z606T4RW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 1, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2015-08-23","true","1306","B07YXDVT9W","3","ok",,"","Three Stars","https://www.amazon.com/gp/customer-reviews/R2COE0RJLO5LUT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on August 23, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2020-04-13","true","1307","B07YXDVT9W","1","I gave the toothpaste one star because the toothpaste comes out light/brown. I only opened one of them and getting it ready to return.",,"","Old toothpaste, yes old.","https://www.amazon.com/gp/customer-reviews/RZ936E57D871L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on April 13, 2020","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States",,"2020-05-05","true","1308","B07YXDVT9W","1","Creates inflammation in mouth.. could not take it.. I wanted to solve my sensitivity problem, and it creates some burning patches inside my mouth..",,"","It creates inflammation in mouth","https://www.amazon.com/gp/customer-reviews/R3KWIZN9MNM3WD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on May 5, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2021-10-08","true","1309","B07YXDVT9W","1","Made my tooth sensitivity worse",,"","bad","https://www.amazon.com/gp/customer-reviews/RZ4VREZ268GPN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on October 8, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2021-01-28","true","1310","B07YXDVT9W","1","The item description is inaccurate. It says 10.2oz tube and i received a 3.4 oz tube.",,"One person found this helpful","Don’t buy","https://www.amazon.com/gp/customer-reviews/R2QDFGJVSLITSI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 28, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2022-02-22","true","1561","B07YXDVT9W","5","Amazing value, perfect flavor, slow but effective whitening and no pain or sensitivity issues.",,"","Really great toothpaste","https://www.amazon.com/gp/customer-reviews/RJ20W6W80JZ1T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 22, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2022-09-01","true","1562","B07YXDVT9W","5","Tooth Pain Relief",,"","Smile Contagious","https://www.amazon.com/gp/customer-reviews/R3T2Z5CK76OOMX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on September 1, 2022","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2023-03-31","true","1563","B07YXDVT9W","5","This is the only brand that helps my teeth without pain.",,"","Helps my sensitive teeth","https://www.amazon.com/gp/customer-reviews/R312G3HOAEDVQ0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 31, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2023-01-16","true","1564","B07YXDVT9W","5","Great tasting. Great product.",,"","Really works","https://www.amazon.com/gp/customer-reviews/R2B5WKAQZKLT8L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 16, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2021-12-02","true","1565","B07YXDVT9W","5","I have soft teeth, had this problem since I was a young child, now I am adult and the years of chewing and coffee drinking has worn down my enamel. This product does work, maybe I will show some pics, too prove this. It does repair your enamel(sensitivity issues) and Whitten you teeth, some whiteners make you teeth more sensitive,  but not this product. Recommended buy",,"","Do you have sensitive and yellow teeth ,best of both worlds treatment","https://www.amazon.com/gp/customer-reviews/R1NHQOO4XQ0V1I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on December 2, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2020-07-22","true","1566","B07YXDVT9W","5","I have sensitive teeth now that I'm older and this product helped me so much.",,"One person found this helpful","If you have teeth that hurt and you avoid certain foods get this  Toothpaste and enjoy food again","https://www.amazon.com/gp/customer-reviews/R2AT66GDF06EX3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 22, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-02-24","true","1567","B07YXDVT9W","5","Sensodyne tooth paste are always good for ones teeth. This is worth the price.",,"","Sensodyne is good for ones teeth","https://www.amazon.com/gp/customer-reviews/RC4GCW3D7E9WU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 24, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-08-31","true","1568","B07YXDVT9W","5","My grandma and I have been using this toothpaste for years!! We used to have super sensitive teeth and this stuff really helped us! I got my husband on it too and he likes it too.",,"","Favorite","https://www.amazon.com/gp/customer-reviews/RGNUL5EOI8MA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on August 31, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2021-01-23","true","1569","B07YXDVT9W","5","Good flavor, works well",,"","Great purchase","https://www.amazon.com/gp/customer-reviews/RD728F68BLTNQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 23, 2021","Flavor Name: MintSize: 3.4 Ounce"
